ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,CA_CONSULTORIOS,CA_CONSULTORIOS_FN,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_SERUM,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,CA_ODONTOLOGOS,CA_PSICOLOGOS,CA_NUTRICIONISTAS,CA_TECNOLOGOS_MEDICOS,CA_OBSTETRICES,CA_FARMACEUTICOS,CA_AUXILIARES,CA_OTROS_PROF,CA_AMBULANCIAS
2018,9,100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,GOBIERNO REGIONAL,I-2,758,HUANCACHUPAC,3,3,0,1,1,0,2,0,0,0,0,1,0,2,0,0
2018,9,60812,CAJAMARCA,JAEN,SANTA ROSA,GOBIERNO REGIONAL,I-3,4262,PUENTECILLOS,1,1,0,1,0,0,2,1,0,0,0,2,0,3,0,0
2018,6,101102,HUANUCO,YAROWILCA,CAHUAC,GOBIERNO REGIONAL,I-2,858,CAHUAC,3,3,0,1,1,0,1,0,0,0,0,1,0,3,0,1
2018,9,230101,TACNA,TACNA,TACNA,ESSALUD,I-3,10228,CENTRO DE ATENCION PRIMARIA II  OSCAR FERNANDEZ DAVILA VÉLEZ,12,24,0,28,0,0,7,5,1,1,0,2,0,1,1,0
2018,9,100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,GOBIERNO REGIONAL,I-3,759,CAYRAN,6,10,0,3,0,0,4,2,2,0,0,3,0,5,1,1
2018,6,150113,LIMA,LIMA,JESUS MARIA,PRIVADO,II-1,10776,TRAUMATOLOGIA Y ORTOPEDIA AYBAR & AS SAC,3,3,2,5,0,0,1,0,0,0,0,0,0,1,0,0
2018,7,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,1,1,0,1,0,1
2018,7,120901,JUNIN,CHUPACA,CHUPACA,ESSALUD,0,12191,CAP II CHUPACA,7,11,0,6,0,0,5,2,0,1,2,1,1,4,0,0
2018,7,150130,LIMA,LIMA,SAN BORJA,PRIVADO,III-1,9886,LA ESPERANZA DEL PERU S.A.,60,120,109,263,0,10,370,3,3,3,14,11,3,0,1,11
2018,7,150101,LIMA,LIMA,LIMA,PRIVADO,II-E,23833,INSTITUTO OFTALMOLOGICO LA LUZ SOCIEDAD ANONIMA CERRADA - INSTITUTO OFTALMOLOGICO LA LUZ S.A.C.,12,0,0,17,0,0,1,0,0,0,0,0,1,6,1,0
2018,7,120403,JUNIN,JAUJA,APATA,GOBIERNO REGIONAL,I-3,409,APATA,9,8,0,2,1,0,3,2,0,0,0,1,0,4,1,0
2018,7,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,GOBIERNO REGIONAL,II-E,6359,BANDA SHILCAYO,20,27,25,10,0,0,19,4,1,1,0,20,1,86,1,1
2018,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,ESSALUD,0,8656,HOSPITAL  SELVA CENTRAL Y ENFERMEDADES TROPICALES LA MERCED,22,28,21,30,0,0,24,3,3,1,9,4,3,31,4,1
2018,7,100505,HUANUCO,HUAMALIES,JIRCAN,GOBIERNO REGIONAL,I-2,904,JIRCAN,5,5,0,1,1,0,2,1,0,0,0,2,0,2,0,2
2018,8,10201,AMAZONAS,BAGUA,BAGUA,GOBIERNO REGIONAL,II-1,5044,HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN,8,12,90,30,0,0,53,2,2,1,8,20,4,82,0,3
2018,8,110101,ICA,ICA,ICA,ESSALUD,II-1,13912,FELIX TORREALVA GUTIERREZ,16,44,106,79,0,0,54,8,2,2,4,15,6,3,10,20
2018,8,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,GOBIERNO REGIONAL,I-3,5293,CIUDAD DE DIOS,2,1,6,2,0,0,4,1,1,1,1,3,0,11,0,0
2018,8,190109,PASCO,PASCO,SIMON BOLIVAR,ESSALUD,II-2,9747,HOSPITAL II PASCO,28,51,55,72,0,0,63,5,1,2,19,14,4,81,2,5
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,23136,NUEVA UNIDA,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,23141,WICHIM,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,5153,PUMPUSHAK,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,5160,CENTRO TUNDUZA,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,5169,KUSU NUMPATKAIM,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5178,YUTUPIS,3,3,1,0,0,0,1,0,0,0,0,1,1,3,1,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5181,CHINGANAZA,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,5150,NAPURUKA,7,6,1,0,0,0,1,0,0,0,0,0,0,2,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5179,VILLA GONZALO,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-3,5180,CANDUNGOS,4,4,0,0,1,0,0,1,0,0,0,0,0,4,1,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5183,SOLEDAD,4,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-3,7134,NIEVA,11,11,1,2,0,0,3,3,2,0,0,3,0,12,7,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,23138,ATSAKUS,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,23142,KUYUMATAK,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,II-1,5145,SANTA MARIA DE NIEVA,9,10,20,6,0,0,6,2,1,1,0,8,2,16,3,2
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,5157,NUEVO SEASME,3,3,1,0,0,0,1,0,0,0,0,1,0,2,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5190,HUABAL,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,7202,PAANTAM,6,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,7270,CHOSICA,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,8,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,7328,CUZUMATAK,1,5,5,1,0,0,0,0,0,0,0,1,0,3,0,0
2018,8,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5189,ALTO YUTUPIS,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,7377,TUTINO,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,7329,ACHU,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,8,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,5172,WAWAIN,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2018,8,150140,LIMA,LIMA,SANTIAGO DE SURCO,PRIVADO,II-2,9988,CLINICA SAN PABLO,99,153,135,421,0,6,221,0,2,7,60,13,8,284,3,2
2018,1,100111,HUANUCO,HUANUCO,PILLCO MARCA,GOBIERNO REGIONAL,I-3,757,POTRACANCHA,22,41,0,9,0,0,25,4,2,0,0,16,0,2,27,1
2018,8,120101,JUNIN,HUANCAYO,HUANCAYO,PRIVADO,II-2,8858,CLINICA ORTEGA,32,32,52,60,0,0,20,2,2,0,4,0,3,31,30,1
2018,8,80205,CUSCO,ACOMAYO,POMACANCHI,GOBIERNO REGIONAL,I-4,2321,CENTRO DE SALUD POMACANCHI,6,11,10,4,1,0,6,2,1,0,0,4,0,8,0,1
2018,8,150101,LIMA,LIMA,LIMA,PRIVADO,II-E,23833,INSTITUTO OFTALMOLOGICO LA LUZ SOCIEDAD ANONIMA CERRADA - INSTITUTO OFTALMOLOGICO LA LUZ S.A.C.,12,0,0,17,0,0,1,0,0,0,0,0,1,6,1,0
2018,8,150116,LIMA,LIMA,LINCE,PRIVADO,II-E,15684,CLINICA GONZALEZ S.A.,41,41,23,90,0,0,19,5,3,1,3,5,1,23,3,1
2018,9,40101,AREQUIPA,AREQUIPA,AREQUIPA,PRIVADO,II-1,16744,CLINICA VALLESUR,23,44,46,166,0,0,37,4,2,2,9,2,4,48,1,1
2018,9,60104,CAJAMARCA,CAJAMARCA,COSPAN,GOBIERNO REGIONAL,I-1,4626,SAN JORGE,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,9,120412,JUNIN,JAUJA,JULCAN,GOBIERNO REGIONAL,I-2,393,JULCAN,5,5,0,1,1,0,2,1,0,0,0,1,0,1,0,0
2018,9,101002,HUANUCO,LAURICOCHA,BAÑOS,GOBIERNO REGIONAL,I-3,809,BAÑOS,11,10,0,3,1,0,4,1,1,0,0,3,0,0,2,1
2018,9,60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,GOBIERNO REGIONAL,I-3,4808,MORAN LIRIO,5,5,0,1,1,0,2,1,0,0,0,1,0,4,0,1
2018,9,60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,GOBIERNO REGIONAL,I-1,4812,YERBA SANTA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,9,60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,GOBIERNO REGIONAL,I-1,12165,YERBA SANTA ALTA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,9,60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,GOBIERNO REGIONAL,I-2,6817,VISTA ALEGRE BAJO,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1
2018,9,60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,GOBIERNO REGIONAL,I-2,4806,APAN ALTO,3,3,0,1,1,0,1,0,0,0,0,1,0,3,0,1
2018,9,120302,JUNIN,CHANCHAMAYO,PERENE,GOBIERNO REGIONAL,I-1,333,CENTRO TOTERANI,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,9,120302,JUNIN,CHANCHAMAYO,PERENE,GOBIERNO REGIONAL,I-1,326,SANTA ROSA DE RIO AMARILLO,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,9,120302,JUNIN,CHANCHAMAYO,PERENE,GOBIERNO REGIONAL,I-1,330,SAN FERNANDO DE KIVINAKI,6,6,0,1,1,0,1,2,0,0,0,3,0,5,0,0
2018,9,120302,JUNIN,CHANCHAMAYO,PERENE,GOBIERNO REGIONAL,I-1,319,BAJO MARANKIARI,4,4,0,0,1,0,1,0,0,0,0,2,0,2,0,0
2018,9,120302,JUNIN,CHANCHAMAYO,PERENE,GOBIERNO REGIONAL,I-1,7362,UNION PUCUSANI,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,9,190103,PASCO,PASCO,HUARIACA,ESSALUD,II-E,9749,HOSPITAL II - E HUARIACA,8,10,95,18,0,0,41,1,4,2,7,1,2,87,4,2
2018,9,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,3,6,51,129,0,11,132,0,0,3,30,0,9,142,14,2
2018,9,180106,MOQUEGUA,MARISCAL NIETO,TORATA,PRIVADO,II-1,17393,HOSPITAL CUAJONE DE LA SOUTHERN PERU,14,18,50,18,0,0,17,1,0,1,4,0,1,13,0,2
2018,9,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PRIVADO,0,10383,CLINICA DE SALUD INTEGRAL Y PREVENCION CESAR MALCA GUEVARA S.A.C.,11,19,9,14,0,0,7,1,0,1,2,0,1,8,3,1
2018,9,150108,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,10098,HOSPITAL MILITAR GERIATRICO,28,34,20,41,1,0,58,11,7,2,11,0,0,65,10,1
2018,9,60102,CAJAMARCA,CAJAMARCA,ASUNCION,GOBIERNO REGIONAL,I-1,4624,HUAYLLAGUAL,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,8,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,0,1,0,1,0,1
2018,6,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,5,0,1,1,0,0,1,1,0,1,0,1
2018,5,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,1,1,0,1,2,1
2018,4,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,1,1,0,2,0,1
2018,3,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,2,2,0,2,1,0,1,1,0,0,0,1,0,1,1,0
2018,2,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,1,1,0,0,0,1
2018,1,160601,LORETO,UCAYALI,CONTAMANA,ESSALUD,I-3,10843,POSTA MEDICA ESSALUD CONTAMANA,6,6,0,2,1,0,1,1,0,0,1,1,0,2,0,1
2018,8,250201,UCAYALI,ATALAYA,RAIMONDI,ESSALUD,I-3,9592,POSTA MEDICA ATALAYA,2,8,0,0,1,0,1,1,0,1,2,1,0,0,0,1
2018,7,250201,UCAYALI,ATALAYA,RAIMONDI,ESSALUD,I-3,9592,POSTA MEDICA ATALAYA,8,8,0,2,1,0,1,1,0,1,2,1,0,0,0,1
2018,2,250201,UCAYALI,ATALAYA,RAIMONDI,ESSALUD,I-3,9592,POSTA MEDICA ATALAYA,7,7,0,2,0,0,1,1,0,1,2,1,0,0,0,1
2018,10,70102,CALLAO,CALLAO,BELLAVISTA,PRIVADO,I-2,23578,NUTRIMEDIC,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
2018,10,40103,AREQUIPA,AREQUIPA,CAYMA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-1,11794,HOSPITAL REGIONAL PNP AREQUIPA,25,30,57,33,0,0,41,4,1,2,0,11,4,47,7,1
2018,10,50201,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,3497,PUTICA,5,6,4,0,0,0,1,0,0,0,0,0,0,0,2,0
2018,10,50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,GOBIERNO REGIONAL,I-1,7303,ÑUÑUNHUAYCCO,6,5,5,0,1,0,1,0,0,0,0,1,0,0,1,0
2018,10,50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,GOBIERNO REGIONAL,I-2,3508,CHANQUIL,6,6,5,0,1,0,2,2,0,0,0,1,0,0,1,1
2018,10,50201,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,3495,HUAHUAPUQUIO,6,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0
2018,10,51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,GOBIERNO REGIONAL,I-1,3498,ALCAMENCA,6,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0
2018,10,60202,CAJAMARCA,CAJABAMBA,CACHACHI,GOBIERNO REGIONAL,I-1,18165,CORRALPAMPA,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2018,10,60202,CAJAMARCA,CAJABAMBA,CACHACHI,GOBIERNO REGIONAL,I-2,4514,ARAQUEDA,2,3,0,0,1,0,1,1,0,0,0,2,0,3,0,0
2018,10,60202,CAJAMARCA,CAJABAMBA,CACHACHI,GOBIERNO REGIONAL,I-2,4513,ALGAMARCA,1,2,0,1,0,0,1,0,0,0,0,2,0,2,0,0
2018,10,60202,CAJAMARCA,CAJABAMBA,CACHACHI,GOBIERNO REGIONAL,I-3,4515,CHUQUIBAMBA,2,2,0,1,2,0,2,1,0,0,0,2,0,3,1,1
2018,10,60202,CAJAMARCA,CAJABAMBA,CACHACHI,GOBIERNO REGIONAL,I-1,4512,HUACADAY,1,2,0,0,0,0,2,0,0,0,0,1,0,2,0,1
2018,10,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,23151,CLINICA CORI,11,9,14,16,0,0,6,0,1,0,2,4,1,8,8,0
2018,10,120810,JUNIN,YAULI,YAULI,ESSALUD,0,8673,POSTA MEDICA MARH TUNEL,4,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2018,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,PRIVADO,II-2,8151,CLÍNICA METROPOLITANA,25,50,24,51,0,0,26,1,2,1,2,4,3,36,0,1
2018,10,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,GOBIERNO REGIONAL,I-1,18189,PUESTO DE SALUD PROGRESO,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2018,10,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,GOBIERNO REGIONAL,I-1,3933,PUMARANRA,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018,10,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,GOBIERNO REGIONAL,I-4,3930,CENTRO DE SALUD PAUCARA,8,11,24,7,0,0,10,2,2,0,1,8,1,21,10,2
2018,10,90202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,GOBIERNO REGIONAL,I-1,7705,HUANCAPITE,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,10,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,GOBIERNO REGIONAL,I-1,7456,PUESTO DE SALUD PAMPAPUQUIO,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,10,90202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,GOBIERNO REGIONAL,I-1,9513,VISTA ALEGRE DE ANDABAMBA,7,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0
2018,10,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,GOBIERNO REGIONAL,I-1,11229,PUESTO DE SALUD PADRE RUMI,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,10,100311,HUANUCO,DOS DE MAYO,MARIAS,GOBIERNO REGIONAL,I-1,17148,CHIPAQUILLO,3,6,0,0,0,0,1,0,0,0,0,1,0,0,2,0
2018,9,150140,LIMA,LIMA,SANTIAGO DE SURCO,PRIVADO,II-E,24304,CLINICA RINOFACIAL E.I.R.L,5,4,2,4,0,0,2,0,0,0,0,0,0,2,3,0
2018,10,150118,LIMA,LIMA,LURIGANCHO,PRIVADO,II-E,16951,CLINICA MADRE ZORAIDA,8,16,8,33,0,0,1,2,1,1,2,1,1,6,4,0
2018,6,70102,CALLAO,CALLAO,BELLAVISTA,PRIVADO,II-E,18670,CLINICA GSTAR,2,4,10,6,0,0,5,0,0,1,2,5,1,9,3,0
2018,6,150110,LIMA,LIMA,COMAS,PRIVADO,II-1,8519,CLINICA UNIVERSITARIA S.A.C,22,32,17,21,0,0,10,1,1,1,2,4,2,15,4,1
2018,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,GOBIERNO REGIONAL,I-1,312,PUEBLO PARDO,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,6,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,GOBIERNO REGIONAL,I-2,315,SANCHIRIO PALOMAR,9,9,0,1,1,0,2,2,0,0,0,2,0,5,0,1
2018,6,81102,CUSCO,PAUCARTAMBO,CAICAY,GOBIERNO REGIONAL,I-1,2512,CAICAY,3,3,0,0,2,0,1,0,0,0,0,1,0,2,0,0
2018,6,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-3,4250,SALLIQUE,1,2,0,0,2,0,2,1,0,0,0,2,0,6,0,0
2018,6,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,7203,NAUTA,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,6,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,23140,KUMPIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5176,GUAYABAL,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,6,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,7330,ALAN GARCIA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,23146,KAGKAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,5167,ACHUIM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,6922,TAYUNTSA,3,3,0,0,0,0,2,0,0,0,0,1,0,0,2,0
2018,6,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-3,5147,PUTUYAKAT,6,6,0,2,0,0,2,1,1,0,0,2,0,0,7,1
2018,6,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-3,5162,HUAMPAMI,10,9,4,1,0,0,3,2,1,1,0,2,1,1,3,1
2018,6,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,23145,PAANTAN ENTSA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5189,ALTO YUTUPIS,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,40702,AREQUIPA,ISLAY,COCACHACRA,GOBIERNO REGIONAL,I-1,1453,PUESTO DE SALUD EL TORO,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2018,6,61109,CAJAMARCA,SAN MIGUEL,NIEPOS,GOBIERNO REGIONAL,I-1,4560,EL NARANJO,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2018,6,120709,JUNIN,TARMA,TAPO,GOBIERNO REGIONAL,I-1,578,YURACMAYO,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,6,120709,JUNIN,TARMA,TAPO,GOBIERNO REGIONAL,I-1,579,MACO,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018,6,120709,JUNIN,TARMA,TAPO,GOBIERNO REGIONAL,I-1,581,QUETA,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,6,120709,JUNIN,TARMA,TAPO,GOBIERNO REGIONAL,I-2,577,TAPO,7,6,0,1,0,0,2,1,1,0,0,1,0,2,1,0
2018,6,210601,PUNO,HUANCANE,HUANCANE,ESSALUD,I-3,9895,POSTA MEDICA HUANCANE - ESSALUD - RED ASISTENCIAL JULIACA,7,7,0,2,1,0,2,1,1,1,1,1,0,4,0,1
2018,6,120704,JUNIN,TARMA,HUASAHUASI,GOBIERNO REGIONAL,I-1,547,CHIRAS,4,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,6,150101,LIMA,LIMA,LIMA,PRIVADO,II-E,23833,INSTITUTO OFTALMOLOGICO LA LUZ SOCIEDAD ANONIMA CERRADA - INSTITUTO OFTALMOLOGICO LA LUZ S.A.C.,12,0,0,17,0,0,1,0,0,0,0,0,1,6,1,0
2018,5,150122,LIMA,LIMA,MIRAFLORES,PRIVADO,I-3,9562,CENTRO ODONTOLÓGICO CANO ALVAREZ,6,6,0,0,0,0,0,6,0,0,0,0,0,2,1,0
2018,6,120704,JUNIN,TARMA,HUASAHUASI,GOBIERNO REGIONAL,I-1,548,TIAMBRA,4,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,1,100112,HUANUCO,HUANUCO,YACUS,GOBIERNO REGIONAL,I-1,19091,SAN ISIDRO DE PAURA,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018,1,100112,HUANUCO,HUANUCO,YACUS,GOBIERNO REGIONAL,I-1,9459,HUANCHAN,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018,1,100112,HUANUCO,HUANUCO,YACUS,GOBIERNO REGIONAL,I-1,9455,HUACORA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,1,100112,HUANUCO,HUANUCO,YACUS,GOBIERNO REGIONAL,I-2,801,YACUS,8,8,0,1,1,0,6,1,0,0,0,3,0,0,7,1
2018,7,100105,HUANUCO,HUANUCO,MARGOS,GOBIERNO REGIONAL,I-3,797,MARGOS,6,7,0,3,1,0,4,1,0,0,0,4,0,5,1,2
2018,7,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,SANIDAD DE LA FUERZA AEREA DEL PERU,II-E,11448,HOSPITAL REGIONAL DEL SUR,13,13,16,10,0,0,19,3,0,1,0,4,3,30,3,1
2018,7,21801,ANCASH,SANTA,CHIMBOTE,PRIVADO,II-1,16552,CLINICA ROBLES S.A.C.,42,42,16,72,0,0,15,2,0,1,4,1,3,5,0,1
2018,7,61108,CAJAMARCA,SAN MIGUEL,NANCHOC,GOBIERNO REGIONAL,I-1,4533,CARAHUASI,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,7,61108,CAJAMARCA,SAN MIGUEL,NANCHOC,GOBIERNO REGIONAL,I-3,4532,NANCHOC,11,0,0,1,0,0,2,1,1,0,0,1,0,3,2,0
2018,7,61102,CAJAMARCA,SAN MIGUEL,BOLIVAR,GOBIERNO REGIONAL,I-1,7405,SAN JOSE,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
