ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,CA_CONSULTORIOS,CA_CONSULTORIOS_FN,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_SERUM,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,CA_ODONTOLOGOS,CA_PSICOLOGOS,CA_NUTRICIONISTAS,CA_TECNOLOGOS_MEDICOS,CA_OBSTETRICES,CA_FARMACEUTICOS,CA_AUXILIARES,CA_OTROS_PROF,CA_AMBULANCIAS
2019,7,150601,LIMA,HUARAL,HUARAL,GOBIERNO REGIONAL,I-3,5831,BASE HUARAL,0,0,0,7,0,0,7,2,3,2,0,4,0,13,0,0
2019,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,ESSALUD,II-2,10272,HOSPITAL II CAJAMARCA,61,129,56,121,0,0,96,6,2,2,7,25,6,4,1,4
2019,7,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,GOBIERNO REGIONAL,I-1,4522,MARCAMACHAY,2,4,NE_0001,0,0,0,1,0,0,0,0,0,0,2,0,0
2019,7,60204,CAJAMARCA,CAJABAMBA,SITACOCHA,GOBIERNO REGIONAL,I-1,4523,SANTA ROSA DE CRISNEJAS,3,6,NE_0001,1,1,0,2,0,0,0,0,1,0,2,4,0
2019,7,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,PRIVADO,II-2,8271,CLINICA SAN JUAN BAUTISTA,51,102,46,136,0,0,71,9,4,4,13,7,2,102,1,0
2019,7,160101,LORETO,MAYNAS,IQUITOS,PRIVADO,II-1,12170,SERVICIOS MEDICOS CLINICA SANTA ANITA SRL,5,50,9,5,0,0,8,2,1,1,1,1,1,6,0,1
2019,7,40520,AREQUIPA,CAYLLOMA,MAJES,GOBIERNO REGIONAL,II-1,16721,HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS,8,9,51,37,0,0,39,2,1,3,0,15,4,57,9,2
2019,7,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GOBIERNO REGIONAL,I-3,3861,SAN CRISTOBAL,12,20,0,3,1,0,8,4,6,1,0,4,2,17,1,0
2019,7,120704,JUNIN,TARMA,HUASAHUASI,GOBIERNO REGIONAL,I-1,544,PUNRAY,4,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,2,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,GOBIERNO REGIONAL,II-2,5576,HOSPITAL REGIONAL DE PUCALLPA,35,43,179,80,0,8,156,4,5,2,2,42,5,348,8,2
2019,3,150122,LIMA,LIMA,MIRAFLORES,PRIVADO,III-1,19049,AUNA CLÍNICA DELGADO,80,180,119,433,0,0,247,12,5,14,58,11,9,310,277,0
2019,3,70101,CALLAO,CALLAO,CALLAO,ESSALUD,II-2,10533,HOSPITAL II LIMA NORTE CALLAO LUIS NEGREIROS VEGA ESSALUD,21,53,114,167,0,36,157,6,5,7,65,29,12,278,5,0
2019,3,150135,LIMA,LIMA,SAN MARTIN DE PORRES,ESSALUD,I-3,9274,POLICLINICO FIORI,26,41,0,21,0,0,18,5,0,1,8,3,3,41,24,0
2019,3,40101,AREQUIPA,AREQUIPA,AREQUIPA,GOBIERNO REGIONAL,III-1,1231,HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA,115,117,673,275,0,68,385,7,8,8,6,30,18,557,76,2
2019,2,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,ESSALUD,I-3,9760,CENTRO MEDICO DE YANAHUANCA,6,6,0,2,0,0,2,1,0,1,2,1,1,2,0,1
2019,3,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PRIVADO,II-E,17676,OFTALMOSALUD,10,12,0,31,0,17,3,0,0,0,0,0,1,3,4,1
2019,2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PRIVADO,0,18126,LABORATORIO LLONTOP S.R.L.,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0
2019,3,100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,GOBIERNO REGIONAL,I-1,882,SANTA ANA PIRUSHTO,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,4,40121,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,ESSALUD,I-2,13307,POSTA MEDICA SANTA RITA DE SIGUAS,4,4,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2019,4,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,PRIVADO,I-4,10229,CENTRO MEDICO ESPECIALIZADO VIRGEN DE LAS MERCEDES E.I.R.L,9,18,3,3,0,0,1,1,0,0,1,2,0,3,1,0
2019,4,101003,HUANUCO,LAURICOCHA,JIVIA,GOBIERNO REGIONAL,I-2,804,JIVIA,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0
2019,4,130301,LA LIBERTAD,BOLIVAR,BOLIVAR,GOBIERNO REGIONAL,II-1,5366,HOSPITAL PROVINCIAL DE BOLIVAR,6,10,8,3,0,0,5,3,1,1,0,5,2,10,3,2
2019,5,40101,AREQUIPA,AREQUIPA,AREQUIPA,PRIVADO,II-E,11995,CLINICA ALMONTE SAC,4,8,2,5,0,0,3,0,0,0,0,0,1,1,5,1
2019,5,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,17847,CLINICA DEL NORTE,6,9,5,11,0,0,3,1,1,1,2,3,1,5,0,0
2019,4,21806,ANCASH,SANTA,NEPEÑA,ESSALUD,I-3,9921,CENTRO DE ATENCION PRIMARIA II SAN JACINTO,10,10,0,5,0,0,4,1,0,1,0,1,0,6,1,1
2019,4,60601,CAJAMARCA,CUTERVO,CUTERVO,GOBIERNO REGIONAL,I-2,6938,CACHACARA,3,3,0,1,0,0,1,0,0,0,0,1,0,0,2,0
2019,4,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,6663,PASHKUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,4,150108,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,10098,HOSPITAL MILITAR GERIATRICO,28,34,21,41,0,0,59,11,7,2,13,0,0,62,6,1
2019,3,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PRIVADO,I-3,24312,MEDITRAN TRUJILLO,6,6,0,3,0,0,0,0,1,0,0,0,0,0,1,0
2019,5,190113,PASCO,PASCO,YANACANCHA,ESSALUD,I-2,9752,POSTA MEDICA DE CHICRIN,4,4,0,0,2,0,1,1,0,0,0,1,0,0,2,0
2019,5,210307,PUNO,CARABAYA,ITUATA,GOBIERNO REGIONAL,I-2,2971,PUESTO DE SALUD ITUATA,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2019,4,60601,CAJAMARCA,CUTERVO,CUTERVO,GOBIERNO REGIONAL,I-1,8925,LA LLICA,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,5,210308,PUNO,CARABAYA,OLLACHEA,GOBIERNO REGIONAL,I-1,2979,CHACANEQUE,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019,4,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-3,5162,HUAMPAMI,7,7,3,2,0,0,3,2,1,1,1,3,1,4,3,1
2019,5,60805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,7124,CORAZON DE JESUS,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,5,60805,CAJAMARCA,JAEN,HUABAL,GOBIERNO REGIONAL,I-1,23956,LA HUACA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,5,210305,PUNO,CARABAYA,CORANI,GOBIERNO REGIONAL,I-1,2969,PUESTO DE SALUD CHACACONIZA,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2019,5,210307,PUNO,CARABAYA,ITUATA,GOBIERNO REGIONAL,I-2,2972,TAMBILLO,4,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0
2019,5,210301,PUNO,CARABAYA,MACUSANI,GOBIERNO REGIONAL,I-2,2975,PACAJE,3,3,0,0,0,0,1,0,0,0,0,1,0,0,2,0
2019,5,210309,PUNO,CARABAYA,SAN GABAN,GOBIERNO REGIONAL,I-1,2983,LECHEMAYO,3,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0
2019,5,210301,PUNO,CARABAYA,MACUSANI,GOBIERNO REGIONAL,I-1,19093,TAYACCUCHO,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,5,210309,PUNO,CARABAYA,SAN GABAN,GOBIERNO REGIONAL,I-1,2982,CUESTA BLANCA,3,3,0,0,1,0,2,0,0,0,0,1,0,0,1,0
2019,5,210309,PUNO,CARABAYA,SAN GABAN,GOBIERNO REGIONAL,I-2,6701,LOROMAYO,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,1
2019,5,210305,PUNO,CARABAYA,CORANI,GOBIERNO REGIONAL,I-1,7404,PUESTO DE SALUD QUELCAYA,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2019,5,210301,PUNO,CARABAYA,MACUSANI,GOBIERNO REGIONAL,II-1,2974,HOSPITAL SAN MARTÍN DE PORRES,13,13,18,17,0,0,25,4,1,3,1,13,3,4,37,3
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,451,MATERENI,4,6,0,0,1,0,1,0,0,0,0,0,0,2,0,0
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-1,21802,SAN JUAN DE PUEBLO LIBRE,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,446,CUBANTIA,7,9,0,0,0,0,1,1,1,0,0,2,0,4,0,0
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-1,21804,ALTO CHICHIRENI,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-1,455,JERUSALEN DE MIÑARO DE NOMESTSIGUENGA,3,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,457,BOCA KIATARI,4,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,5,40520,AREQUIPA,CAYLLOMA,MAJES,ESSALUD,I-2,13304,CENTRO DE ATENCION PRIMARIA I EL PEDREGAL ESSALUD,8,8,0,5,1,0,5,1,1,1,0,2,1,6,0,1
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4309,CALABOZO,3,0,0,1,1,0,2,1,0,0,0,1,0,2,0,0
2019,5,60610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,GOBIERNO REGIONAL,I-1,6870,SANTA ROSA DEL TINGO,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,4308,DIAMANTE,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,10008,FRONTERA SAN FRANCISCO,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,4300,SAN JOSE DE LOURDES,7,0,0,1,1,0,3,2,1,0,1,4,0,13,2,1
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4305,DORADO DEL ORIENTE,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,6996,NUEVO TRUJILLO,4,0,0,1,1,0,1,0,0,0,0,2,0,2,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,7433,POTRERO GRANDE,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,4301,PACAY,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,4303,HUARANGUILLO,6,0,0,1,1,0,2,1,0,0,0,0,0,2,2,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4304,NARANJOS,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4310,07 DE AGOSTO,5,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-1,23760,BARRIOS ALTOS,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4306,YARARAHUE,5,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4307,PUERTO CHINCHIPE,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,5,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,4302,APANGOYA,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2019,6,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,606,QUIPACANCHA,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,5,81211,CUSCO,QUISPICANCHI,OROPESA,GOBIERNO REGIONAL,I-3,2537,OROPESA,9,11,0,4,1,0,5,5,0,0,0,4,0,6,1,1
2019,5,81205,CUSCO,QUISPICANCHI,CCATCA,GOBIERNO REGIONAL,I-1,8911,HUARA HUARA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,5,150130,LIMA,LIMA,SAN BORJA,MINSA,III-2,16918,INSTITUTO NACIONAL DE SALUD NIÑO SAN BORJA,49,87,236,411,0,70,474,5,16,14,60,0,12,277,26,2
2019,7,70101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-2,6244,P.S. 200 MILLAS,6,6,0,4,0,0,3,2,2,0,0,2,0,3,0,0
2019,7,150142,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,23159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,37,88,203,322,0,0,339,8,6,8,50,68,24,372,5,2
2019,7,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,GOBIERNO REGIONAL,II-E,6359,BANDA SHILCAYO,19,29,25,15,0,0,23,4,2,2,1,22,1,110,2,1
2019,7,70101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-2,6243,P. S. FAUCETT,7,7,0,5,0,0,4,2,1,1,0,3,0,5,0,0
2019,7,81205,CUSCO,QUISPICANCHI,CCATCA,GOBIERNO REGIONAL,I-4,2528,CCATCCA,8,8,12,3,0,0,5,1,0,0,0,6,0,8,1,1
2019,7,81205,CUSCO,QUISPICANCHI,CCATCA,GOBIERNO REGIONAL,I-2,2529,KCAURY,4,4,0,1,1,0,2,2,0,0,0,2,0,2,0,1
2019,7,61102,CAJAMARCA,SAN MIGUEL,BOLIVAR,GOBIERNO REGIONAL,I-1,7405,SAN JOSE,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,7,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PRIVADO,II-1,13373,CLINICA PERUANO AMERICANA S. A.,93,94,40,102,0,0,21,3,2,1,4,1,2,22,1,0
2019,7,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,GOBIERNO REGIONAL,I-1,3870,LIRIO,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,7,100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,GOBIERNO REGIONAL,I-1,899,SAN JUAN DE PAMPAS,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,7,100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,GOBIERNO REGIONAL,I-1,7720,QUIPRAN,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,7,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-3,460,BETANIA,7,7,0,0,0,0,1,1,0,0,0,1,0,2,0,0
2019,7,150113,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,8720,HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS,116,207,1512,1742,0,339,1783,8,40,72,362,111,51,1564,45,0
2019,7,90307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,GOBIERNO REGIONAL,I-1,11200,CCARAPA,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,7,40204,AREQUIPA,CAMANA,MARISCAL CACERES,GOBIERNO REGIONAL,I-3,1345,CENTRO DE SALUD SAN JOSE,6,12,0,1,0,0,2,2,1,0,0,1,0,4,0,0
2019,3,40501,AREQUIPA,CAYLLOMA,CHIVAY,GOBIERNO REGIONAL,I-4,1419,CENTRO DE SALUD CHIVAY,8,24,14,8,0,0,10,2,2,1,0,7,1,18,3,2
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-2,4260,PEÑA BLANCA,1,1,0,0,1,0,2,0,0,0,0,1,0,2,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-1,13058,SAN PEDRO,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-1,4259,HUAHUAYA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-1,4257,SAN JOSE DEL ALTO,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-1,9965,SAN ANTONIO,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-2,4258,ANGASH,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,3,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5179,VILLA GONZALO,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-1,18121,EL PORVENIR,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,3,60811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,GOBIERNO REGIONAL,I-3,4256,COCHALAN,1,2,0,2,0,0,2,2,0,0,0,2,0,4,1,1
2019,4,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-1,5163,KUSU PAGATA,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2019,3,51010,AYACUCHO,VICTOR FAJARDO,HUALLA,GOBIERNO REGIONAL,I-3,3829,HUALLA,8,8,2,2,1,0,3,1,1,0,0,2,0,3,0,0
2019,3,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5191,AITAM,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,5159,KAYAMAS,5,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,90307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,GOBIERNO REGIONAL,I-2,3953,HUANCA HUANCA,4,4,0,0,1,0,1,1,0,0,0,1,0,1,0,1
2019,3,90304,HUANCAVELICA,ANGARAES,CCOCHACCASA,GOBIERNO REGIONAL,I-1,3957,CCASCCABAMBA,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,3,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,541,CARAPACHO,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,3,90306,HUANCAVELICA,ANGARAES,CONGALLA,GOBIERNO REGIONAL,I-2,3972,CONGALLA,4,4,0,1,1,0,1,1,0,0,0,1,0,1,0,1
2019,3,250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,ESSALUD,I-2,9604,POSTA MEDICA CAMPO VERDE,5,4,0,2,1,0,1,1,0,0,0,0,0,0,0,0
2019,3,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,6876,TOLDOPAMPA,2,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2019,3,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,488,SAN ANDRES,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,492,SANTA ROSITA,4,8,0,0,1,0,1,0,0,0,0,1,1,0,1,0
2019,3,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,7186,PALMAPAMPA,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-2,516,PUERTO ROCA,4,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2019,3,120609,JUNIN,SATIPO,VIZCATAN DEL ENE,GOBIERNO REGIONAL,I-1,511,SAN JUAN DE MANTARO,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-2,515,YAVIRO,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-1,15914,SELVA DE ORO,7,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2019,3,150135,LIMA,LIMA,SAN MARTIN DE PORRES,PRIVADO,II-2,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,27,324,40,223,0,0,39,0,4,3,11,4,2,92,3,0
2019,3,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-1,13863,ALTO VILLA VICTORIA,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,480,BAJO CAPIRO,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2019,3,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-1,504,SHABASHIPANGO,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,2,20801,ANCASH,CASMA,CASMA,ESSALUD,I-3,9057,CENTRO MEDICO CASMA,10,12,0,6,0,0,6,1,0,1,2,1,1,13,0,1
2019,4,160301,LORETO,LORETO,NAUTA,ESSALUD,I-3,11403,CENTRO DE ATENCION PRIMARIA II NAUTA,6,9,0,4,1,0,3,1,0,1,1,1,1,6,0,1
2019,4,90306,HUANCAVELICA,ANGARAES,CONGALLA,GOBIERNO REGIONAL,I-2,3972,CONGALLA,4,4,0,1,1,0,1,1,0,0,0,1,0,1,0,1
2019,4,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-3,5149,KIGKIS,9,9,4,1,1,0,2,1,1,0,0,2,0,5,2,1
2019,4,90306,HUANCAVELICA,ANGARAES,CONGALLA,GOBIERNO REGIONAL,I-1,11199,CHAYNABAMBA,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,4,60601,CAJAMARCA,CUTERVO,CUTERVO,GOBIERNO REGIONAL,I-1,4999,LAS PALMAS DE TINYAYOC,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,4,90301,HUANCAVELICA,ANGARAES,LIRCAY,GOBIERNO REGIONAL,I-1,3944,BUENA VISTA,4,4,0,1,1,0,1,1,0,0,0,1,0,0,0,0
2019,4,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,GOBIERNO REGIONAL,II-2,2084,HOSPITAL DE LA AMISTAD PERU - COREA SANTA ROSA II-2,18,42,117,136,0,36,113,2,3,5,17,31,3,163,9,1
2019,4,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-1,6922,TAYUNTSA,5,5,1,0,0,0,2,0,0,0,0,2,0,2,0,0
2019,4,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,5191,AITAM,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,4,90311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,GOBIERNO REGIONAL,I-1,3967,SANTO TOMAS DE PATA,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2019,4,90301,HUANCAVELICA,ANGARAES,LIRCAY,GOBIERNO REGIONAL,I-1,11202,PAMPAHUASI,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,4,100501,HUANUCO,HUAMALIES,LLATA,ESSALUD,I-2,9956,POSTA MEDICA LLATA,5,5,0,1,1,0,1,1,0,1,1,1,0,3,0,1
2019,4,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,GOBIERNO REGIONAL,I-2,342,PRIMAVERA,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2019,4,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,GOBIERNO REGIONAL,I-2,341,IMPITATO CASCADA,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2019,4,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,GOBIERNO REGIONAL,I-2,352,UNION SHIMASHIRO,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2019,4,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-2,470,SAN MIGUEL DE OTICA,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,4,240101,TUMBES,TUMBES,TUMBES,GOBIERNO REGIONAL,II-2,17077,HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2,17,26,113,114,0,17,147,5,2,5,12,36,3,302,1,3
2019,4,200601,PIURA,SULLANA,SULLANA,PRIVADO,II-1,12262,CLÍNICA SANTA ROSA,11,17,33,24,0,0,5,1,1,1,3,0,1,21,0,1
2019,4,51005,AYACUCHO,VICTOR FAJARDO,CANARIA,GOBIERNO REGIONAL,I-3,3824,CANARIA,7,7,2,1,1,0,2,1,1,0,0,3,0,1,0,1
2019,4,51006,AYACUCHO,VICTOR FAJARDO,CAYARA,GOBIERNO REGIONAL,I-2,3828,CAYARA,4,4,0,1,1,0,1,1,0,0,0,1,0,1,0,0
